ResourceID,Analysis Color & Principal Mineralogical Composition,Analysis Compilation Date,Analysis Compiler,Analysis Crystal Orientation,Analysis MGS (mm),Analysis Microfabric,Analysis Name,Analysis Provenance Hypothesis,Analysis Sampling Date,Analysis Secondary Minerals & Accessories,Analysis Shape of Crystal's Borders,Analysis Texture,Cathodoluminescence Description,Identifier Content,Identifier Type,Isotopes Delta13C,Isotopes Delta18O,Luminescence Image,Luminescence Intensity,Luminescence Reference Image,Related Object,Related Object Withdrawal Point,Sliced Section Nicol incrociati,Sliced Section Nicol paralleli,TEMP SAMPLE
139d4cdb-fa2c-1727-2ef7-e12cda0305ab,Grigio scuro; Calcite,2016-10-02,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""331f5dc5-165f-426a-9383-c62786b85ef2"", ""inverseOntologyProperty"": """"}]",assente,,,H15_515,,2015-09-01,,,,,Marmora,internal identifier,3.35,-5.87,,,,"[{""resourceId"": ""e6f1e052-6bdc-9ffe-ad0c-cd6bbca17d8f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eb6ad506-6a80-4c27-95e1-45b49fa35b8d"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""ed6991bd-a9f3-d164-7f97-b3dffef37053"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c22ef6f3-2947-445a-980e-601082d6db9f"", ""inverseOntologyProperty"": """"}]"
13d7c5b6-2420-d756-1b23-cff5d4945874,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aef8d327-634a-41d1-ba1f-664d3bfc028d"", ""inverseOntologyProperty"": """"}]",assente,2.8,Eteroblastico,H13_085,Marmar Tepe,2013-09-01,Gr: +,suturati,"A Mosaico, debolmente lineata, interconnessa",Tessitura omogenea,Marmora,internal identifier,1.79,-3.7,/files/uploadedfiles/crt_DSCN3606_H13_085.JPG,molto bassa/bassa,,"[{""resourceId"": ""d32104fa-14c9-26b7-7e71-4b7eeea530d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""45cef0de-6be1-4c8f-8dac-71c73d76437a"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN3611_H13_085.JPG,/files/uploadedfiles/crt_DSCN3608_H13_085.JPG,"[{""resourceId"": ""a5303e98-bed6-7212-c02f-e2fae306333f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99d52325-1304-4acf-a626-aa73997ac974"", ""inverseOntologyProperty"": """"}]"
1415f7b7-72f9-56bd-2636-2d974a770bb2,Bianco; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""953d865b-696b-4c87-b4ad-33fb3ce9bcef"", ""inverseOntologyProperty"": """"}]",assente,,,MT31_2,,2013-09-03,,,,,Marmora,internal identifier,2.45,-4.01,,,,"[{""resourceId"": ""432b11f1-c09f-2802-3bfd-da3ef91e46da"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67e75bb4-db30-421f-832f-51bfa1517df9"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""8d39829d-c228-ecb4-a9aa-0d0511e48c43"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28d54ae4-a9b0-47a7-b65b-472da1c565cd"", ""inverseOntologyProperty"": """"}]"
14784b07-c5ae-5ab2-a02b-216e51eb5fa9,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7b66ddc8-52c8-4f3a-8428-78b407eadefa"", ""inverseOntologyProperty"": """"}]",assente,1.9,Eteroblastico,H13_039,Hierapolis–Gök Dere,2013-09-01,Gr: +++,"curvi, suturati","A mosaico, ricca in grafite","Tessitura eterogenea, a macchie, con maggiore luminescenza concentrata nei bordi dei cristalli",Marmora,internal identifier,1.69,-9.68,/files/uploadedfiles/crt_DSCN0914_H13_039.JPG,media/alta,,"[{""resourceId"": ""badea3df-886e-ec21-ee18-4fadaf619320"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4edda2e5-bf83-436d-b3c8-aaca6796ca57"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN0919_H13_039.JPG,/files/uploadedfiles/crt_DSCN0916_H13_039.JPG,"[{""resourceId"": ""c235bc6b-051e-368f-a521-6c023ef97a18"", ""ontologyProperty"": """", ""resourceXresourceId"": ""44cf1b9e-b81c-4de7-8fd1-221c3322f16d"", ""inverseOntologyProperty"": """"}]"
15b9ca29-9b73-eba1-2263-1856da2ce119,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""af7e3766-0490-4742-9827-03893bbd7bf5"", ""inverseOntologyProperty"": """"}]",assente,,,H15_526,,2015-09-01,,,,,Marmora,internal identifier,2.23,-5.77,/files/uploadedfiles/crt_DSCN4318_H15_526.JPG,,,"[{""resourceId"": ""9cf3ed2e-a670-77da-8013-6dbff027531d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c4d24979-9e57-408f-9cbc-096106f0d623"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN4330_H15_526.JPG,/files/uploadedfiles/crt_DSCN4320_H15_526.JPG,"[{""resourceId"": ""61f8cd75-b052-ffec-0e51-e5f87077518b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""985b70f2-bb88-48ee-9ac7-caffd5ffcd2a"", ""inverseOntologyProperty"": """"}]"
15cf2af0-00f8-cec6-f2ea-ab23129ed301,Bianco; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""18911b73-0f02-481c-b00e-b52c9dec668b"", ""inverseOntologyProperty"": """"}]",,,,APH2_5,,2013-09-01,,,,,Marmora,internal identifier,2.28,-2.26,,,,"[{""resourceId"": ""4043696d-c095-46f9-65ff-2ae82b329011"", ""ontologyProperty"": """", ""resourceXresourceId"": ""85fbf529-358c-4983-b66a-f292cbcb4c96"", ""inverseOntologyProperty"": """"}]",cava di marmo Aph2,,,"[{""resourceId"": ""1c3a6f0b-de78-c01c-b10b-5361c52805f8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7755e5d7-1967-42e0-9ee5-0051bb1f9dd0"", ""inverseOntologyProperty"": """"}]"
15f4314a-3873-bc7a-2f70-8a41c8336d5e,Bianco; Calcite,2016-10-02,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1dce4573-2212-4920-bd5c-b6295932c45e"", ""inverseOntologyProperty"": """"}]",assente,2.6,Eteroblastico,H13_128,"Marmar Tepe,Thiounta",2013-09-01,"Km: ±
Gr: +++","curvi, golfi","A mosaico, talvolta con matrice microcristallina tra i cristalli di calcite",Tessitura omogenea,Marmora,internal identifier,1.98,-3.47,/files/uploadedfiles/crt_DSCN3257_H13_128.JPG,molto bassa,,"[{""resourceId"": ""f573a7bd-bcd7-0b2b-d798-6cebab692bbc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30721f08-b10c-4849-b2e2-f599fdfbe719"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN3262_H13_128.JPG,/files/uploadedfiles/crt_DSCN3259_H13_128.JPG,"[{""resourceId"": ""60cd0ed2-46b8-ee22-7bab-a1f166e16456"", ""ontologyProperty"": """", ""resourceXresourceId"": ""383fd921-9755-49ef-b5aa-bbdc1a1c40bd"", ""inverseOntologyProperty"": """"}]"
1780eb2e-92e1-f693-bd8d-e71dcf3deb3a,Bianco; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7400364-7c93-412d-9c45-634bb39065a3"", ""inverseOntologyProperty"": """"}]",assente,3.7,Eteroblastico/omeoblastico,M5BIS_4,,2013-09-01,"Gr: +++
OP: +","golfi, curvi, suturati",Granoblastica,Tessitura omogenea,Marmora,internal identifier,1.94,-3.06,,molto bassa,,"[{""resourceId"": ""1346dc7a-3ae5-2e99-d293-43e1658c2827"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3df7e37e-0b22-4ca2-87c7-abfddeba084b"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""c3c2560a-e1ff-d078-fa37-6ccce28a2b2d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""458319fd-8b17-419a-aa11-3ec7c4f26a09"", ""inverseOntologyProperty"": """"}]"
180bd8ae-0920-a872-dedf-6a2a7fd4b2bc,Bianco; Calcite,2016-04-14,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0f90aeed-754a-433f-845d-f5e3d2e36780"", ""inverseOntologyProperty"": """"}]",,4.3,Eteroblastico/omeoblastico,APH3_6,,2013-09-01,Gr: +++,"rettilinei, curvi, suturati",Granoblastica,Tessitura omogenea,Marmora,internal identifier,2.72,-5.79,,media,,"[{""resourceId"": ""1f7738bb-c496-266f-c932-a8e70f223888"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c17f3d1-1b1e-4cf3-a2b4-d73aeddafab4"", ""inverseOntologyProperty"": """"}]",cava di marmo Aph3,,,"[{""resourceId"": ""76e24dfd-e742-ac5b-1c78-5f91363a4572"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d57972e5-8a9a-405b-965f-8b4bc0d1dd9a"", ""inverseOntologyProperty"": """"}]"
186b06cc-80c4-1651-fe05-7eccd0e3a2b2,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d97a3a58-78c9-4bd8-b217-f72f72f695ec"", ""inverseOntologyProperty"": """"}]",assente,3.0,Eteroblastico/omeoblastico,H13_009,Hierapolis–Gök Dere,2013-09-01,"Km: ±
Pl: +
Gr: +++","rettilinei, curvi, suturati","A mosaico, alcuni tripli giunti","Tessitura eterogenea, a macchie",Marmora,internal identifier,1.16,-6.88,/files/uploadedfiles/crt_DSCN2115_H13_009.JPG,bassa/media,,"[{""resourceId"": ""50a296ba-9233-9421-6828-c8c21812d1ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9a2d52e-d400-47b0-b4bc-a4a394ecef51"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2121_H13_009.JPG,/files/uploadedfiles/crt_DSCN2117_H13_009.JPG,"[{""resourceId"": ""a702b5bf-2bc4-16a9-c12f-deaf63e35424"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5c25e4b-74e5-4796-be1a-b67bcad55bbf"", ""inverseOntologyProperty"": """"}]"
18efbf6e-61b8-f9df-6698-71597c85b6c2,Bianco; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d83b6ca3-b23a-4366-a6b0-5bea775530b7"", ""inverseOntologyProperty"": """"}]",assente,2.8,Eteroblastico,MT49_2,,2013-09-03,Gr: +,"curvi, golfi","Granoblastica, interconnessa",Tessitura omogenea,Marmora,internal identifier,2.63,-2.05,/files/uploadedfiles/crt_DSCN3548_MT49_2.JPG,molto bassa,/files/uploadedfiles/crt_DSCN3545_MT49_2.JPG,"[{""resourceId"": ""30aa129d-0f50-5828-1620-64f3b7c3744a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50932de7-dc03-495f-9d46-a1f4db9f28b0"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN3550_MT49_2.JPG,/files/uploadedfiles/crt_DSCN3547_MT49_2.JPG,"[{""resourceId"": ""1e773fa6-4770-8076-c9be-39ce605da34e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7567695d-7828-4fa4-96b7-152459292eb5"", ""inverseOntologyProperty"": """"}]"
1983eaa7-69dd-c532-6ea7-bbc516bd6824,Bianco/grigio; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b990022a-f89c-4219-8df6-a61e6c08eb08"", ""inverseOntologyProperty"": """"}]",,2.8,Eteroblastico,H13_011,Marmar Tepe,2013-09-01,Gr: ±,"curvi, talvolta suturati
",A mosaico,"Tessitura eterogenea, a macchie, con maggiore luminescenza concentrata nei bordi dei cristalli",Marmora,internal identifier,2.4,-2.88,/files/uploadedfiles/crt_DSCN2146_H13_011.JPG,media/alta,,"[{""resourceId"": ""417eda72-81fa-07d6-9d65-9ab84c1b2966"", ""ontologyProperty"": """", ""resourceXresourceId"": ""65c8ea02-86a7-4b63-82ba-67616afb7327"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2151_H13_011.JPG,/files/uploadedfiles/crt_DSCN2148_H13_011.JPG,"[{""resourceId"": ""a176d840-d243-ed02-85cc-7e6ed7ad9007"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b5cac11e-1bc3-498a-92e8-bdd4b44ed407"", ""inverseOntologyProperty"": """"}]"
1988f958-5d85-d3d6-7114-fed88804c782,,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fd1b9a70-313a-4010-92d7-9c641b11f516"", ""inverseOntologyProperty"": """"}]",presente,,,M1BIS_6,,2013-09-01,,,,,Marmora,internal identifier,1.62,-3.36,,,,"[{""resourceId"": ""fd0e7de5-1ea8-fada-91ab-fcb38be50415"", ""ontologyProperty"": """", ""resourceXresourceId"": ""69f21528-6563-4279-b459-0ab31c9fe558"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""b4d96b4a-780d-2d31-b025-41019aaa87d7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""905e3ac5-26de-478a-a5c3-927ae939932d"", ""inverseOntologyProperty"": """"}]"
1a068d2f-390d-48e8-5c0e-8323b8ee9fec,"Grigio; Calcite, con presenza di Dolomite",2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""afe1882a-95a1-4ed0-8b48-7db62e201e81"", ""inverseOntologyProperty"": """"}]",assente,3.6,Eteroblastico/omeoblastico,MT29_5,,2013-09-03,,suturati,"A mosaico, grandi resti di porfiroclasti di calcite in una matrice più fina",Tessitura omogenea,Marmora,internal identifier,-0.72,-2.6,,molto bassa,,"[{""resourceId"": ""1ee67a83-0f21-5734-4788-9a88d60e6fcf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27c17979-55de-47f9-830d-a0843cc4a3bf"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""7560e5a1-03c6-b5ad-4532-bdc80b2eae95"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6e103aa9-041f-4424-a70d-5b73dcdd4af0"", ""inverseOntologyProperty"": """"}]"
1a33459c-ce7f-d9c7-b988-6217417c24b8,Grigio; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2da4981b-1646-40c1-88e9-58c7848da7a3"", ""inverseOntologyProperty"": """"}]",assente,,,J27,,2005-08-29,,,,,Marmora,internal identifier,0.7,-3.44,,,,"[{""resourceId"": ""6664f684-4dbd-ddf8-f24d-26a1f80da72a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""46a0c958-6a95-4616-9a97-7c064300ee00"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""39ca2599-ba7d-16ee-66d0-8bbf3eaa2c40"", ""ontologyProperty"": """", ""resourceXresourceId"": ""83217af0-811e-4f53-bee1-b3fa6316339c"", ""inverseOntologyProperty"": """"}]"
1a4e22ec-6894-6fa9-1cd4-198e3705d8f0,Bianco/grigio; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""707196c8-2dca-4231-aad3-f58e84794a55"", ""inverseOntologyProperty"": """"}]",assente,2.6,Eteroblastico,H13_146,Marmar Tepe,2013-09-01,Gr:++,"curvi, suturati","A mosaico, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,1.91,-3.2,/files/uploadedfiles/crt_DSCN1215_H13_146.JPG,molto bassa,,"[{""resourceId"": ""bd3943c1-80d3-5574-1eb3-8819b88cd2cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f1549ada-851d-48f1-836c-2ce6c6611b8e"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1220_H13_146.JPG,/files/uploadedfiles/crt_DSCN1217_H13_146.JPG,"[{""resourceId"": ""992e8978-d240-fbf8-1c05-7032b14788af"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ea5ed350-6f5e-4d63-acdd-206b76d990a7"", ""inverseOntologyProperty"": """"}]"
1a9c3926-bae0-82c4-71ab-6e5441ad5f90,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""29fe53fb-1d40-4b1e-b65d-bd498a3afefc"", ""inverseOntologyProperty"": """"}]",presente,,,M2BIS_1,,2013-09-01,,,,,Marmora,internal identifier,1.68,-6.15,,,,"[{""resourceId"": ""cfe3145e-dd91-8b0d-89b4-d2a9d858567c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ff75064-2cbc-48b1-9648-787914b91afd"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""b64c558f-9c11-2c1a-fe13-2d4e2edb7752"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4728b925-b872-44b9-bfd8-0184a6c2d52e"", ""inverseOntologyProperty"": """"}]"
1aef6e27-8195-38b0-0fe4-09b45460971c,Bianco/grigio; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5d508347-0ab4-4caf-8f7d-64b6c6af89ba"", ""inverseOntologyProperty"": """"}]",assente,3.5,Eteroblastico,MT62_6,"Marmar Tepe,Thiounta",2013-09-03,Gr: +,curvi,"A mosaico, leggera deformazione delle geminazioni polisintetiche",,Marmora,internal identifier,2.46,-2.8,,,,"[{""resourceId"": ""8d162986-5366-cecd-7aa4-5253bb920642"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b89a91e8-64ec-4d6b-9843-882e6b2dc74d"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""4520c570-5b2c-1978-bfad-a72c507c8d5a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""584d76fd-490b-4762-843a-11fe05693342"", ""inverseOntologyProperty"": """"}]"
1b55b570-b223-060e-816d-f1184e401f16,Bianco; Calcite,2016-10-02,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2c25924b-8ccf-4a08-9327-6937737dd2b2"", ""inverseOntologyProperty"": """"}]",,2.2,Eteroblastico/omeoblastico,H13_125,Marmar Tepe,2013-09-01,Gr: ++++,"curvi, suturati",A mosaico,"Tessitura eterogenea, a macchie, con maggiore luminescenza concentrata nei bordi dei cristalli",Marmora,internal identifier,1.7,-4.46,,bassa/alta,,"[{""resourceId"": ""e3e1d58f-bcab-b6cd-87d1-4e9dfc865028"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b1e63c2a-bb01-4fb7-8272-bad9dc10776e"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""f4da4b2c-774b-ea20-29a7-1856d4706aba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b90fd7cd-3fda-4335-a80a-f0e5ec7ef42d"", ""inverseOntologyProperty"": """"}]"
1b76e7bb-c544-77b1-a020-19d2dca05169,Grigio; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a31a6b9e-99ad-4d0f-91e3-bc38ecb73e9a"", ""inverseOntologyProperty"": """"}]",assente,3.6,Eteroblastico,MT29_6,,2013-09-03,Gr: +,"curvi, talvolta suturati
",A mosaico,Tessitura omogenea,Marmora,internal identifier,-1.61,-2.86,,bassa,,"[{""resourceId"": ""1ee67a83-0f21-5734-4788-9a88d60e6fcf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cd59d988-ea37-4a46-9b06-b93620b05eee"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""7f319c82-6050-0a4f-dc4d-9297ef4ca6e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75d76996-ecbf-450a-8082-a668f7d3d78f"", ""inverseOntologyProperty"": """"}]"
1bbb078b-f980-33a5-dab5-84027435c676,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2980c84-60b6-458f-98d0-9e77e8916e10"", ""inverseOntologyProperty"": """"}]",presente,2.9,Eteroblastico/omeoblastico,M1_1,,2013-09-01,"Q: ±
Ap: ±
Gr: ++
Pl: ±
OP: +","rettilinei, curvi, suturati","A mosaico, debolmente lineata","Tessitura eterogenea, a macchie, con maggiore luminescenza concentrata nei bordi dei cristalli",Marmora,internal identifier,1.42,-4.12,,molto bassa/bassa/media,,"[{""resourceId"": ""fd0e7de5-1ea8-fada-91ab-fcb38be50415"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cc940c62-72fb-493c-953f-090d0123e9ff"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""60a8bd0e-bfd4-4e40-dfea-1c209105ba9f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7d87ec9-8cda-4db1-bc05-c56acf0372b6"", ""inverseOntologyProperty"": """"}]"
1bd828f6-33c2-e56d-e1cb-72ba951bdce5,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""00140e77-cddb-47c0-ba11-cf94402e56b1"", ""inverseOntologyProperty"": """"}]",assente,2.6,Eteroblastico,H13_040,"Marmar Tepe,Thiounta",2013-09-01,"Gr: +
Km: ±
Pl: ±","curvi, suturati","A mosaico, debolmente lineata, con matrice microcristallina tra i cristalli di calcite",Tessitura omogenea,Marmora,internal identifier,2.4,-2.53,/files/uploadedfiles/crt_DSCN0930_H13_040.JPG,molto bassa,,"[{""resourceId"": ""ad7f99a6-3cb5-4eb4-3fb9-922cb0987ae9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3649176f-21e8-47ef-841b-194235053526"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN0935_H13_040.JPG,/files/uploadedfiles/crt_DSCN0932_H13_040.JPG,"[{""resourceId"": ""b911089c-b894-e86b-0323-45bd154f724e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50a706fb-a6e5-4c7e-b3e3-b763de5f4e26"", ""inverseOntologyProperty"": """"}]"
1d3066c7-21b1-4730-566d-0918776a7708,Bianco/rosso venato; Calcite. Pavonazzetto,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b5379f73-b9f7-47bb-9b88-39eb62398bfe"", ""inverseOntologyProperty"": """"}]",assente,0.7,Eteroblastico/omeoblastico,MT52_1,non id.,2013-09-03,Gr: ++,"curvi, golfi","A mosaico, matrice microcristallina",,Marmora,internal identifier,1.6,-3.49,/files/uploadedfiles/crt_DSCN2401_MT52_1.JPG,,/files/uploadedfiles/crt_DSCN2398_MT52_1.JPG,"[{""resourceId"": ""44a92f0d-d1f3-1824-972e-cd1eefea8c0f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7cd1c65-dfa0-4dca-8e62-4edeb44b728a"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2403_MT52_1.JPG,/files/uploadedfiles/crt_DSCN2400_MT52_1.JPG,"[{""resourceId"": ""00bc5bb2-7a12-0813-010d-22a47afbdc3a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d6f2d230-f15f-46f9-84a8-d070bd748895"", ""inverseOntologyProperty"": """"}]"
1d38193e-92e0-077e-d3ff-333fa803bf49,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7de71a8a-2e8e-46c5-b479-ed255aa80e53"", ""inverseOntologyProperty"": """"}]",assente,2.7,Eteroblastico,H13_144,"Marmar Tepe,Thiounta",2013-09-01,Gr: +,"curvi, suturati",A mosaico,Tessitura omogenea,Marmora,internal identifier,2.1,-3.4,,molto bassa,,"[{""resourceId"": ""63967553-6b07-ce2c-f63e-fc560d9a75aa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""61bad4c3-4aca-4c88-8339-12ebe9741159"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""4b9267e8-2fbf-dd52-3fda-35530cda0d52"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3134088-57f6-498b-a923-aa423a417858"", ""inverseOntologyProperty"": """"}]"
1d4d02c0-6cec-4603-ab68-80899bc88e14,Bianco/grigio; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5fb0322b-abd1-4b2d-9c40-ea9bd098c05c"", ""inverseOntologyProperty"": """"}]",presente,4.4,Eteroblastico,H13_198,"Marmar Tepe,Thiounta",2013-09-01,Gr: ±,"curvi, suturati","A mosaico, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,2.32,-2.5,,molto bassa/bassa,,"[{""resourceId"": ""4a37f568-89a2-935f-cafc-269f97ef68da"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e9034a0-aad2-4b8f-a106-b122044fa53b"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""e9511abc-69c9-7cd4-661c-f7182c57fe80"", ""ontologyProperty"": """", ""resourceXresourceId"": ""272c34e7-5b52-4eaf-b39d-e67df0eccd8c"", ""inverseOntologyProperty"": """"}]"
